date,tvl
2020-10-13,9553556351
2020-10-14,9611536700
2020-10-15,9609050002
2020-10-16,9488287875
2020-10-17,9305931052
2020-10-18,9263837767
2020-10-19,9374568270
2020-10-20,9401151276
2020-10-21,9170462801
2020-10-22,9301788105
2020-10-23,9481532700
2020-10-24,9568440923
2020-10-25,9684590390
2020-10-26,9689266486
2020-10-27,9411112680
2020-10-28,9560480291
2020-10-29,9483134788
2020-10-30,9429552599
2020-10-31,9279010185
2020-11-01,9450391663
2020-11-02,9441273482
2020-11-03,9228339664
2020-11-04,9189396741
2020-11-05,9280643567
2020-11-06,9492373019
2020-11-07,10122312893
2020-11-08,10096918304
2020-11-09,10312234727
2020-11-10,10766575601
2020-11-11,10837251117
2020-11-12,11263014276
2020-11-13,11143445928
2020-11-14,11437260805
2020-11-15,11251621327
2020-11-16,11285123992
2020-11-17,11360522129
2020-11-18,11012227660
2020-11-19,11150960776
2020-11-20,11141610138
2020-11-21,11825409679
2020-11-22,11905492452
2020-11-23,11898631044
2020-11-24,12034050729
2020-11-25,12041769997
2020-11-26,11807801248
2020-11-27,10750946014
2020-11-28,10656511529
2020-11-29,10977480841
2020-11-30,11563103662
2020-12-01,12238935732
2020-12-02,12172634855
2020-12-03,12297869239
2020-12-04,12585039503
2020-12-05,11959871420
2020-12-06,12323734546
2020-12-07,12390487237
2020-12-08,12471891418
2020-12-09,12077710310
2020-12-10,12055238928
2020-12-11,11849379858
2020-12-12,11575791996
2020-12-13,12029449413
2020-12-14,12370030903
2020-12-15,12359604894
2020-12-16,12654215199
2020-12-17,12887645797
2020-12-18,13322797459
2020-12-19,13307950610
2020-12-20,13726455049
2020-12-21,13487054190
2020-12-22,13040043411
2020-12-23,13343149439
2020-12-24,13268910827
2020-12-25,13196599129
2020-12-26,13796465201
2020-12-27,14015179727
2020-12-28,14069229498
2020-12-29,14864619933
2020-12-30,14916278964
2020-12-31,14472989682
2021-01-01,14707525388
2021-01-02,14778838369
2021-01-03,15237075056
2021-01-04,16793785946
2021-01-05,17600367197
2021-01-06,19224584722
2021-01-07,20642667846
2021-01-08,21117465435
2021-01-09,21577016066
2021-01-10,21506952186
2021-01-11,21686700191
2021-01-12,19299569198
2021-01-13,19559918897
2021-01-14,20493562705
2021-01-15,21512060031
