date,tvl
2022-12-21,6811132
2022-12-22,6782068
2022-12-23,6808705
2022-12-24,6892664
2022-12-25,6842159
2022-12-26,6829689
2022-12-27,6886252
2022-12-28,6821131
2022-12-29,6732872
2022-12-30,6736302
2022-12-31,6681727
2023-01-01,6612510
2023-01-02,6715208
2023-01-03,6800675
2023-01-04,6764656
2023-01-05,6797046
2023-01-06,6754136
2023-01-07,6905089
2023-01-08,6903911
2023-01-09,7033433
2023-01-10,7145185
2023-01-11,7140500
2023-01-12,7259525
2023-01-13,7189230
2023-01-14,7433967
2023-01-15,7425804
2023-01-16,7510328
2023-01-17,7408448
2023-01-18,7418328
2023-01-19,7248075
2023-01-20,7328947
2023-01-21,7534078
2023-01-22,7572949
2023-01-23,7584635
2023-01-24,7707958
2023-01-25,7520490
2023-01-26,7646970
2023-01-27,7593392
2023-01-28,7662903
2023-01-29,7720062
2023-01-30,7806061
2023-01-31,7565347
2023-02-01,7587513
2023-02-02,7728003
2023-02-03,7679591
2023-02-04,7713414
2023-02-05,7690580
2023-02-06,7625692
2023-02-07,7507858
2023-02-08,7661154
2023-02-09,7579771
2023-02-10,7318543
2023-02-11,7392221
2023-02-12,7393024
2023-02-13,7316040
2023-02-14,7313666
2023-02-15,7341191
2023-02-16,7540557
2023-02-17,7421069
2023-02-18,7600835
2023-02-19,7668589
2023-02-20,7589778
2023-02-21,7762452
2023-02-22,7759306
2023-02-23,7644570
2023-02-24,7554444
2023-02-25,7468395
2023-02-26,7449411
2023-02-27,7517447
2023-02-28,7481549
2023-03-01,7448930
2023-03-02,7479103
2023-03-03,7470440
2023-03-04,7373097
2023-03-05,7187737
2023-03-06,7136818
2023-03-07,7196436
2023-03-08,7168654
2023-03-09,7099019
2023-03-10,6824942
2023-03-11,5815380
2023-03-12,5895432
2023-03-13,5999738
2023-03-14,5994876
2023-03-15,6151229
2023-03-16,5967251
2023-03-17,5975917
2023-03-18,6132176
2023-03-19,6024962
2023-03-20,6088598
2023-03-21,6054245
2023-03-22,6413165
2023-03-23,6170245
2023-03-24,6225641
2023-03-25,6099469
2023-03-26,6146644
2023-03-27,6114311
2023-03-28,6135274
2023-03-29,6269617
2023-03-30,6378272
2023-03-31,6593654
2023-04-01,6758112
2023-04-02,6578781
2023-04-03,6566210
2023-04-04,6520641
2023-04-05,6540375
2023-04-06,6523494
2023-04-07,6505433
2023-04-08,6512706
2023-04-09,6464844
2023-04-10,6475416
2023-04-11,6524034
2023-04-12,6471903
2023-04-13,6402638
2023-04-14,6540969
2023-04-15,6542724
2023-04-16,6529751
2023-04-17,6495203
2023-04-18,6431673
2023-04-19,6474133
2023-04-20,6240031
2023-04-21,6124534
2023-04-22,5992181
2023-04-23,6069687
2023-04-24,6131438
2023-04-25,6015059
2023-04-26,6095529
2023-04-27,6080460
2023-04-28,6077048
2023-04-29,6082894
2023-04-30,6134889
2023-05-01,6086991
2023-05-02,6011603
2023-05-03,6012168
2023-05-04,6028706
2023-05-05,6001999
2023-05-06,6048935
2023-05-07,5966905
2023-05-08,5957065
2023-05-09,5835071
2023-05-10,5823393
2023-05-11,5826141
2023-05-12,5832989
2023-05-13,5774053
2023-05-14,5747735
2023-05-15,5759828
2023-05-16,5738989
2023-05-17,5728959
2023-05-18,5740050
2023-05-19,5754047
2023-05-20,5758986
2023-05-21,5817479
2023-05-22,5752314
2023-05-23,5756029
2023-05-24,5752251
2023-05-25,5659761
2023-05-26,5685960
2023-05-27,5717340
2023-05-28,5718579
2023-05-29,5748929
2023-05-30,5740113
2023-05-31,5816871
2023-06-01,5884698
2023-06-02,5831643
2023-06-03,5869781
2023-06-04,5878286
2023-06-05,5881483
2023-06-06,5763662
2023-06-07,5818939
2023-06-08,5697847
2023-06-09,5687260
2023-06-10,5730279
2023-06-11,5446817
2023-06-12,5471931
2023-06-13,5445896
2023-06-14,5438541
2023-06-15,5319549
2023-06-16,5186671
2023-06-17,5218138
2023-06-18,5310050
2023-06-19,5309641
2023-06-20,5330754
2023-06-21,5457411
2023-06-22,5604495
2023-06-23,5608752
2023-06-24,5674396
2023-06-25,5721700
2023-06-26,5744652
2023-06-27,5813004
2023-06-28,6195791
2023-06-29,6127837
2023-06-30,6193223
2023-07-01,6526106
2023-07-02,6351940
2023-07-03,6439594
2023-07-04,6480392
2023-07-05,6447425
2023-07-06,6338780
2023-07-07,6175952
2023-07-08,6216148
2023-07-09,6258714
2023-07-10,6234965
2023-07-11,6286593
2023-07-12,6210044
2023-07-13,6156369
2023-07-14,7928597
2023-07-15,7426377
2023-07-16,7424181
2023-07-17,7425086
2023-07-18,7321352
2023-07-19,7541617
2023-07-20,8345698
2023-07-21,8561470
2023-07-22,8351424
2023-07-23,8220652
2023-07-24,8287682
2023-07-25,7933759
2023-07-26,7941854
2023-07-27,8220133
2023-07-28,8233448
2023-07-29,8333191
2023-07-30,8303066
2023-07-31,8268913
2023-08-01,7984059
2023-08-02,8101324
2023-08-03,7794954
2023-08-04,7626916
2023-08-05,7491913
2023-08-06,7643114
2023-08-07,7585382
2023-08-08,7710219
2023-08-09,7685734
2023-08-10,7629080
2023-08-11,7553961
2023-08-12,7543256
2023-08-13,7487827
2023-08-14,7463729
2023-08-15,7387788
2023-08-16,7167816
2023-08-17,7039552
2023-08-18,6648536
2023-08-19,6801916
2023-08-20,6994639
2023-08-21,7197789
2023-08-22,6994519
2023-08-23,6883300
2023-08-24,7116781
2023-08-25,6946989
2023-08-26,6950663
2023-08-27,6860576
2023-08-28,6845699
2023-08-29,6846257
2023-08-30,7006439
2023-08-31,6851567
2023-09-01,6692250
2023-09-02,6638517
2023-09-03,6622708
2023-09-04,6832786
2023-09-05,6969330
2023-09-06,6934280
2023-09-07,6928159
2023-09-08,7005147
2023-09-09,7066745
2023-09-10,7218706
2023-09-11,7298230
2023-09-12,7091570
2023-09-13,6879355
2023-09-14,6879921
2023-09-15,6891302
2023-09-16,6870683
2023-09-17,6826159
2023-09-18,6718581
2023-09-19,6799742
2023-09-20,6755795
2023-09-21,6687618
2023-09-22,6635771
2023-09-23,6667089
2023-09-24,6615734
2023-09-25,6577201
2023-09-26,6529172
2023-09-27,6482996
2023-09-28,6482228
2023-09-29,6540920
2023-09-30,6474657
2023-10-01,6495626
2023-10-02,6542530
2023-10-03,6455246
2023-10-04,6515711
2023-10-05,6500246
2023-10-06,6445188
2023-10-07,6474783
2023-10-08,6450272
2023-10-09,6416703
2023-10-10,6249357
2023-10-11,6177340
2023-10-12,6144380
2023-10-13,6109735
2023-10-14,6212194
2023-10-15,6255234
2023-10-16,6344979
2023-10-17,6392880
2023-10-18,6256184
2023-10-19,6266282
2023-10-20,6408016
2023-10-21,6445244
2023-10-22,6583704
2023-10-23,6524921
2023-10-24,6770954
2023-10-25,6673510
2023-10-26,6658651
2023-10-27,6517757
2023-10-28,6534206
2023-10-29,6593393
2023-10-30,6660632
2023-10-31,6798242
2023-11-01,6821349
2023-11-02,6910105
2023-11-03,6744247
2023-11-04,6909527
2023-11-05,7029847
2023-11-06,7095827
2023-11-07,7066340
2023-11-08,7000465
2023-11-09,7017161
2023-11-10,6911469
2023-11-11,6939936
2023-11-12,6978313
2023-11-13,6970053
2023-11-14,6828063
2023-11-15,6756847
2023-11-16,6761925
2023-11-17,6659666
2023-11-18,6664711
2023-11-19,6703078
2023-11-20,6766964
2023-11-21,6749591
2023-11-22,6504021
2023-11-23,6684570
2023-11-24,6625418
2023-11-25,6635525
2023-11-26,6773521
2023-11-27,6746770
2023-11-28,6623970
2023-11-29,6681948
2023-11-30,6693974
2023-12-01,6648957
2023-12-02,6787722
2023-12-03,6902297
2023-12-04,6932709
2023-12-05,6951130
2023-12-06,6972089
2023-12-07,7080313
2023-12-08,7131877
2023-12-09,7370263
2023-12-10,7446668
2023-12-11,7490719
2023-12-12,7128676
2023-12-13,7091190
2023-12-14,7156804
2023-12-15,7241060
2023-12-16,7095124
2023-12-17,7165628
2023-12-18,7100574
2023-12-19,7073580
2023-12-20,7068968
2023-12-21,7157732
2023-12-22,7365962
2023-12-23,7489342
2023-12-24,7486638
2023-12-25,7473692
2023-12-26,7642962
2023-12-27,7466711
2023-12-28,7660676
2023-12-29,7619555
2023-12-30,7591188
2023-12-31,7701713
2024-01-01,7648396
2024-01-02,7815248
2024-01-03,7856887
2024-01-04,7512570
2024-01-05,7450072
2024-01-06,7440906
2024-01-07,7525808
2024-01-08,7496618
2024-01-09,7602839
2024-01-10,7472828
2024-01-11,7701193
2024-01-12,7733482
2024-01-13,7570759
2024-01-14,7565564
2024-01-15,7584404
2024-01-16,7525957
2024-01-17,7595589
2024-01-18,7572943
2024-01-19,7375219
2024-01-20,7502319
2024-01-21,7646013
2024-01-22,7655109
2024-01-23,7539605
2024-01-24,7489923
2024-01-25,7582720
2024-01-26,7557770
2024-01-27,7725387
2024-01-28,7772970
2024-01-29,7584007
2024-01-30,7694999
2024-01-31,7412584
2024-02-01,7306446
2024-02-02,7352369
2024-02-03,7397672
2024-02-04,7434179
2024-02-05,7530279
2024-02-06,7472657
2024-02-07,7502790
2024-02-08,7624188
2024-02-09,7687630
2024-02-10,7860047
2024-02-11,8052983
2024-02-12,8059309
2024-02-13,8228127
2024-02-14,8016976
2024-02-15,8303131
2024-02-16,8261992
2024-02-17,8450790
2024-02-18,8716292
2024-02-19,8758121
2024-02-20,9003326
2024-02-21,8918135
2024-02-22,8860973
2024-02-23,8757290
2024-02-24,8902211
2024-02-25,8986349
2024-02-26,8977046
2024-02-27,16985301
2024-02-28,17029375
2024-02-29,16817592
2024-03-01,19016110
2024-03-02,18828756
2024-03-03,19446008
2024-03-04,19319683
2024-03-05,18087107
2024-03-06,17340012
2024-03-07,16755898
2024-03-08,17755607
2024-03-09,17886158
2024-03-10,18194338
2024-03-11,17941558
2024-03-12,18551302
2024-03-13,11560937
2024-03-14,18209202
2024-03-15,17885525
2024-03-16,16884499
2024-03-17,16678558
2024-03-18,16449201
2024-03-19,16521624
2024-03-20,15939690
2024-03-21,16305254
2024-03-22,16799304
2024-03-23,16524569
2024-03-24,16792572
2024-03-25,16880976
2024-03-26,17148538
2024-03-27,17218983
2024-03-28,17130780
2024-03-29,17414504
2024-03-30,17615369
2024-03-31,17269620
2024-04-01,17378229
2024-04-02,17012119
2024-04-03,16467082
2024-04-04,16380788
2024-04-05,16595483
2024-04-06,16509078
2024-04-07,16627620
2024-04-08,16772838
2024-04-09,17098802
2024-04-10,17209027
2024-04-11,17170718
2024-04-12,17240951
2024-04-13,16362871
2024-04-14,15226429
2024-04-15,15382923
2024-04-16,15361136
2024-04-17,15323053
2024-04-18,15334386
2024-04-19,15494230
2024-04-20,15683659
2024-04-21,15931649
2024-04-22,16031879
2024-04-23,16217578
2024-04-24,15073072
2024-04-25,14972752
2024-04-26,15004997
2024-04-27,15047787
2024-04-28,14993208
2024-04-29,14984278
2024-04-30,14859807
2024-05-01,14615085
2024-05-02,14741433
2024-05-03,14794099
2024-05-04,14876338
2024-05-05,14833704
2024-05-06,14788702
2024-05-07,14755145
2024-05-08,14723907
2024-05-09,14628730
2024-05-10,14795743
2024-05-11,14656178
2024-05-12,14700579
2024-05-13,14575472
2024-05-14,14571732
2024-05-15,14437046
2024-05-16,14757291
2024-05-17,14713596
2024-05-18,14850832
2024-05-19,14779391
2024-05-20,14657440
2024-05-21,14657530
2024-05-22,14665735
2024-05-23,14649244
2024-05-24,16223716
2024-05-25,16321330
2024-05-26,16350636
2024-05-27,16260383
2024-05-28,16307859
2024-05-29,16164305
2024-05-30,16068078
2024-05-31,16075241
2024-06-01,16015623
2024-06-02,16021489
2024-06-03,15945368
2024-06-04,15934328
2024-06-05,16837400
2024-06-06,16931175
2024-06-07,16798908
2024-06-08,16494669
2024-06-09,16217013
2024-06-10,16406311
2024-06-11,16411376
2024-06-12,16192249
2024-06-13,16373387
2024-06-14,16201860
2024-06-15,16084770
2024-06-16,16394889
2024-06-17,16486784
2024-06-18,16348885
2024-06-19,15744579
2024-06-20,15744125
2024-06-21,15994791
2024-06-22,15936630
2024-06-23,15924919
2024-06-24,15809700
2024-06-25,15774105
2024-06-26,16071733
2024-06-27,15984648
2024-06-28,16002168
2024-06-29,15991335
2024-06-30,15898899
2024-07-01,15905202
2024-07-02,15706411
2024-07-03,15721379
2024-07-04,15707791
2024-07-05,15817910
2024-07-06,15503069
2024-07-07,15912753
2024-07-08,15502378
2024-07-09,15540000
2024-07-10,15824283
2024-07-11,15804028
2024-07-12,15955352
2024-07-13,16133560
2024-07-14,16904336
2024-07-15,17136480
2024-07-16,17077586
2024-07-17,17281198
2024-07-18,17592356
2024-07-19,17057696
2024-07-20,17485900
2024-07-21,17827125
2024-07-22,17990777
2024-07-23,17884437
2024-07-24,17628107
2024-07-25,17788197
2024-07-26,17716134
2024-07-27,17826240
2024-07-28,17805864
2024-07-29,17508997
2024-07-30,17551311
2024-07-31,17868560
2024-08-01,17895373
2024-08-02,17809877
2024-08-03,17605833
2024-08-04,17376508
2024-08-05,17150132
2024-08-06,17036595
2024-08-07,17492175
2024-08-08,18150900
2024-08-09,18115348
2024-08-10,17999129
2024-08-11,18112084
2024-08-12,17957293
2024-08-13,17847485
2024-08-14,18021639
2024-08-15,17748370
2024-08-16,17924082
2024-08-17,17986583
2024-08-18,18038007
2024-08-19,17917540
2024-08-20,18042360
2024-08-21,18165905
2024-08-22,18325619
2024-08-23,18363882
2024-08-24,18576842
2024-08-25,18563001
2024-08-26,18544685
2024-08-27,18231254
2024-08-28,17882830
2024-08-29,17898288
2024-08-30,17907659
2024-08-31,17938209
2024-09-01,17896184
2024-09-02,17692127
2024-09-03,17833016
2024-09-04,17819328
2024-09-05,17928699
2024-09-06,17769711
2024-09-07,17617293
2024-09-08,17703477
2024-09-09,17868746
2024-09-10,18127561
2024-09-11,18081024
2024-09-12,18059968
2024-09-13,18247866
2024-09-14,18382757
2024-09-15,18471075
2024-09-16,18339173
2024-09-17,18264392
2024-09-18,18636241
2024-09-19,18704272
2024-09-20,18676070
2024-09-21,18691935
2024-09-22,18796873
2024-09-23,18634270
2024-09-24,18688751
2024-09-25,18642164
2024-09-26,18531405
2024-09-27,18892404
2024-09-28,18931493
2024-09-29,18947798
2024-09-30,19060886
2024-10-01,18882227
2024-10-02,18357316
2024-10-03,18187266
2024-10-04,18217876
2024-10-05,18442581
2024-10-06,18413426
2024-10-07,19450547
2024-10-08,19416004
2024-10-09,19373010
2024-10-10,19610617
2024-10-11,20049747
2024-10-12,20258635
2024-10-13,20289797
2024-10-14,20194068
2024-10-15,20505744
2024-10-16,20470196
2024-10-17,22331073
2024-10-18,22161204
2024-10-19,22272802
2024-10-20,22366157
2024-10-21,22272805
2024-10-22,22148794
2024-10-23,22225228
2024-10-24,22122659
2024-10-25,22360839
2024-10-26,22107655
2024-10-27,22057292
2024-10-28,22080736
2024-10-29,22132409
2024-10-30,22446779
2024-10-31,22216447
2024-11-01,21874193
2024-11-02,22026097
2024-11-03,21975625
2024-11-04,22662057
