date,tvl
2023-07-26,175017270
2023-07-27,176808058
2023-07-28,179945304
2023-07-29,181178631
2023-07-30,182616226
2023-07-31,183575763
2023-08-01,179402237
2023-08-02,181253325
2023-08-03,174561392
2023-08-04,171087223
2023-08-05,172055711
2023-08-06,171976932
2023-08-07,170796339
2023-08-08,168593449
2023-08-09,173527908
2023-08-10,175815034
2023-08-11,175177931
2023-08-12,173594405
2023-08-13,172931567
2023-08-14,170735493
2023-08-15,173619866
2023-08-16,168133058
2023-08-17,163103176
2023-08-18,155110975
2023-08-19,158540849
2023-08-20,161611163
2023-08-21,162704777
2023-08-22,157388790
2023-08-23,154266764
2023-08-24,159762575
2023-08-25,157647887
2023-08-26,152135766
2023-08-27,155011729
2023-08-28,156810043
2023-08-29,159344971
2023-08-30,163127125
2023-08-31,159430794
2023-09-01,153965656
2023-09-02,152983429
2023-09-03,153145454
2023-09-04,153371704
2023-09-05,153895855
2023-09-06,150517071
2023-09-07,149476500
2023-09-08,148990064
2023-09-09,147375180
2023-09-10,146328349
2023-09-11,144665822
2023-09-12,139596320
2023-09-13,142009104
2023-09-14,144126143
2023-09-15,145633678
2023-09-16,145709246
2023-09-17,145073095
2023-09-18,143022480
2023-09-19,146787221
2023-09-20,148144003
2023-09-21,147099045
2023-09-22,143094602
2023-09-23,142657580
2023-09-24,142816696
2023-09-25,140891658
2023-09-26,141455602
2023-09-27,141547133
2023-09-28,143690274
2023-09-29,147210602
2023-09-30,147757387
2023-10-01,149989911
2023-10-02,155406545
2023-10-03,155239121
2023-10-04,154715345
2023-10-05,155357011
2023-10-06,157421864
2023-10-07,161104349
2023-10-08,156747503
2023-10-09,154964064
2023-10-10,153414244
2023-10-11,151942310
2023-10-12,151623734
2023-10-13,149066005
2023-10-14,150462914
2023-10-15,150840159
2023-10-16,151336125
2023-10-17,153323347
2023-10-18,150147363
2023-10-19,147702148
2023-10-20,149292317
2023-10-21,153437857
2023-10-22,158036698
2023-10-23,161522240
2023-10-24,176451609
2023-10-25,174365926
2023-10-26,176244951
2023-10-27,180128379
2023-10-28,182418149
2023-10-29,183663357
2023-10-30,186109340
2023-10-31,202553707
2023-11-01,185983603
2023-11-02,198334905
2023-11-03,200786144
2023-11-04,204294358
2023-11-05,215336286
2023-11-06,219356726
2023-11-07,226851779
2023-11-08,219706660
2023-11-09,223858734
2023-11-10,232339242
2023-11-11,239392484
2023-11-12,237307997
2023-11-13,235471486
2023-11-14,217662112
2023-11-15,220456705
2023-11-16,233251954
2023-11-17,228315878
2023-11-18,226910212
2023-11-19,232543728
2023-11-20,237793149
2023-11-21,235708298
2023-11-22,220447918
2023-11-23,234701212
2023-11-24,239946234
2023-11-25,238566184
2023-11-26,244023371
2023-11-27,241582051
2023-11-28,235220203
2023-11-29,238520618
2023-11-30,237215068
2023-12-01,233993828
2023-12-02,238038008
2023-12-03,247883314
2023-12-04,247191292
2023-12-05,254163943
2023-12-06,266007727
2023-12-07,276978095
2023-12-08,288247539
2023-12-09,341807326
2023-12-10,360607314
2023-12-11,369645014
2023-12-12,342673716
2023-12-13,360085501
2023-12-14,413919983
2023-12-15,402032704
2023-12-16,380474591
2023-12-17,386604740
2023-12-18,370665851
2023-12-19,384167979
2023-12-20,365371174
2023-12-21,370841815
2023-12-22,401295792
2023-12-23,386083794
2023-12-24,384571103
2023-12-25,371345111
2023-12-26,389336912
2023-12-27,377148207
2023-12-28,398729100
2023-12-29,379461237
2023-12-30,377231097
2023-12-31,371879105
2024-01-01,367175715
2024-01-02,388442497
2024-01-03,377668913
2024-01-04,348089051
2024-01-05,355775278
2024-01-06,338983577
2024-01-07,329887903
2024-01-08,311138124
2024-01-09,334548899
2024-01-10,318436030
2024-01-11,358029536
2024-01-12,366905285
2024-01-13,342758361
2024-01-14,343054384
2024-01-15,335631685
2024-01-16,332958674
2024-01-17,335843208
2024-01-18,330525507
2024-01-19,312354795
2024-01-20,317853261
2024-01-21,325066643
2024-01-22,317574402
2024-01-23,300565928
2024-01-24,302283641
2024-01-25,301978412
2024-01-26,296154401
2024-01-27,313729484
2024-01-28,311092604
2024-01-29,314565189
2024-01-30,336915516
2024-01-31,322038473
2024-02-01,318142345
2024-02-02,324737205
2024-02-03,329422605
2024-02-04,326765744
2024-02-05,314419617
2024-02-06,313086544
2024-02-07,317063802
2024-02-08,320117675
2024-02-09,337544793
2024-02-10,344587794
2024-02-11,346055928
2024-02-12,341417438
2024-02-13,352509868
2024-02-14,341622629
2024-02-15,359559933
2024-02-16,373368516
2024-02-17,367934596
2024-02-18,377658447
2024-02-19,380233355
2024-02-20,382650866
2024-02-21,373478962
2024-02-22,357541589
2024-02-23,353045513
2024-02-24,346463750
2024-02-25,354054440
2024-02-26,351830023
2024-02-27,367960330
2024-02-28,371563564
2024-02-29,376750161
2024-03-01,386287346
2024-03-02,427812079
2024-03-03,440802387
2024-03-04,438316089
2024-03-05,458869732
2024-03-06,409413763
2024-03-07,449941400
2024-03-08,458122174
2024-03-09,445851071
2024-03-10,450992440
2024-03-11,433160665
2024-03-12,467534071
2024-03-13,453256948
2024-03-14,461927252
2024-03-15,445994390
2024-03-16,428933969
2024-03-17,390984319
2024-03-18,402889011
2024-03-19,388796832
2024-03-20,347449242
2024-03-21,378851604
2024-03-22,374255990
2024-03-23,360780699
2024-03-24,370391113
2024-03-25,381192618
2024-03-26,385760927
2024-03-27,383723319
2024-03-28,372511724
2024-03-29,379131399
2024-03-30,383168379
2024-03-31,373731219
2024-04-01,375761436
2024-04-02,362174890
2024-04-03,338667202
2024-04-04,337020013
2024-04-05,338034716
2024-04-06,334804560
2024-04-07,342218496
2024-04-08,345052803
2024-04-09,362780803
2024-04-10,348255169
2024-04-11,341696439
2024-04-12,341371406
2024-04-13,292531092
2024-04-14,258023188
2024-04-15,274705611
2024-04-16,268453217
2024-04-17,269765091
2024-04-18,262601601
2024-04-19,270210401
2024-04-20,276581740
2024-04-21,295451286
2024-04-22,294020180
2024-04-23,302218048
2024-04-24,292798214
2024-04-25,280603944
2024-04-26,279564287
2024-04-27,273139471
2024-04-28,272461449
2024-04-29,274268757
2024-04-30,262390563
2024-05-01,249792625
2024-05-02,254128020
2024-05-03,258249335
2024-05-04,264086419
2024-05-05,262700501
2024-05-06,259626142
2024-05-07,258962339
2024-05-08,253430554
2024-05-09,258183403
2024-05-10,259036734
2024-05-11,255567367
2024-05-12,248986284
2024-05-13,247447015
2024-05-14,247881315
2024-05-15,236754198
2024-05-16,253004466
2024-05-17,256529253
2024-05-18,265056483
2024-05-19,266200383
2024-05-20,255433214
2024-05-21,274614468
2024-05-22,274305448
2024-05-23,269568138
2024-05-24,259365733
2024-05-25,257839750
2024-05-26,252411401
2024-05-27,252048446
2024-05-28,256559148
2024-05-29,251899076
2024-05-30,249710536
2024-05-31,246381661
2024-06-01,246842011
2024-06-02,247354710
2024-06-03,245095011
2024-06-04,256701371
2024-06-05,255860589
2024-06-06,254597746
2024-06-07,252901830
2024-06-08,248373844
2024-06-09,237854670
2024-06-10,242431534
2024-06-11,239414414
2024-06-12,230127154
2024-06-13,241441163
2024-06-14,232672781
2024-06-15,224742340
2024-06-16,226160741
2024-06-17,228578790
2024-06-18,223023124
2024-06-19,207491423
2024-06-20,211102521
2024-06-21,209614357
2024-06-22,204099832
2024-06-23,209427621
2024-06-24,206938372
2024-06-25,203464135
2024-06-26,210801943
2024-06-27,207928920
2024-06-28,209418463
2024-06-29,205810227
2024-06-30,204959647
2024-07-01,207357250
2024-07-02,214326821
2024-07-03,220744684
2024-07-04,215706576
2024-07-05,201445100
2024-07-06,189095960
2024-07-07,199513505
2024-07-08,189266544
2024-07-09,203464909
2024-07-10,205969756
2024-07-11,210742210
2024-07-12,213782772
2024-07-13,222620727
2024-07-14,242199538
2024-07-15,240621266
2024-07-16,240103590
2024-07-17,239048421
2024-07-18,239741185
2024-07-19,239630695
2024-07-20,246377185
2024-07-21,240331848
2024-07-22,242220540
2024-07-23,233306691
2024-07-24,228764769
2024-07-25,230914913
2024-07-26,221268017
2024-07-27,233990189
2024-07-28,237045334
2024-07-29,240982332
2024-07-30,228110537
2024-07-31,228205961
2024-08-01,221340150
2024-08-02,220222342
2024-08-03,218767410
2024-08-04,209760673
2024-08-05,203245453
2024-08-06,186424106
2024-08-07,197630294
2024-08-08,198933571
2024-08-09,193253384
2024-08-10,204731341
2024-08-11,204365400
2024-08-12,194648386
2024-08-13,195990594
2024-08-14,199721872
2024-08-15,197611848
