date,tvl
2024-03-22,241069358
2024-03-23,233574432
2024-03-24,236584784
2024-03-25,249497112
2024-03-26,258598562
2024-03-27,266809172
2024-03-28,252410825
2024-03-29,261709238
2024-03-30,255256697
2024-03-31,248361149
2024-04-01,272276734
2024-04-02,397805268
2024-04-03,385261870
2024-04-04,382707157
2024-04-05,396567821
2024-04-06,398888711
2024-04-07,404190632
2024-04-08,405941883
2024-04-09,428501897
2024-04-10,416442594
2024-04-11,422662613
2024-04-12,417449622
2024-04-13,380180255
2024-04-14,348713112
2024-04-15,361066168
2024-04-16,353238018
2024-04-17,349197260
2024-04-18,337500301
2024-04-19,343275265
2024-04-20,357470122
2024-04-21,363907821
2024-04-22,364971144
2024-04-23,370528926
2024-04-24,366827319
2024-04-25,356906133
2024-04-26,359703317
2024-04-27,354423810
2024-04-28,349570192
2024-04-29,354893141
2024-04-30,344832355
2024-05-01,327536641
2024-05-02,323355196
2024-05-03,330606848
2024-05-04,347953116
2024-05-05,350014478
2024-05-06,348277302
2024-05-07,348762960
2024-05-08,345124528
2024-05-09,347502573
2024-05-10,361865682
2024-05-11,353301335
2024-05-12,351808247
2024-05-13,359954108
2024-05-14,360161530
2024-05-15,349106254
2024-05-16,375903702
2024-05-17,375463663
2024-05-18,396330311
2024-05-19,398154045
2024-05-20,392148395
2024-05-21,427241017
2024-05-22,425096294
2024-05-23,417419973
2024-05-24,406634691
2024-05-25,412959564
2024-05-26,415777486
2024-05-27,418146366
2024-05-28,425551012
2024-05-29,418375036
2024-05-30,411501683
2024-05-31,410455274
2024-06-01,402227048
2024-06-02,402273016
2024-06-03,398830024
2024-06-04,402742021
2024-06-05,409256331
2024-06-06,414047548
2024-06-07,408260353
2024-06-08,392852422
2024-06-09,389334842
2024-06-10,388559779
2024-06-11,384684519
2024-06-12,361945315
2024-06-13,373389831
2024-06-14,361740131
2024-06-15,357671573
2024-06-16,359031581
2024-06-17,363097264
2024-06-18,353065403
2024-06-19,338020467
2024-06-20,340050355
