date,tvl
2022-02-04,4410536014
2022-02-05,4785167923
2022-02-06,4875181830
2022-02-07,4840454317
2022-02-08,4915969584
2022-02-09,4860926395
2022-02-10,5090786283
2022-02-11,4895276509
2022-02-12,4686624486
2022-02-13,4623671635
2022-02-14,4587772050
2022-02-15,4634247200
2022-02-16,4777078817
2022-02-17,4706100610
2022-02-18,4573603903
2022-02-19,4494109740
2022-02-20,4441454304
2022-02-21,4452219037
2022-02-22,4327820079
2022-02-23,4319769339
2022-02-24,4170613845
2022-02-25,4254827322
2022-02-26,4295698123
2022-02-27,4272832360
2022-02-28,4085776340
2022-03-01,4409302548
2022-03-02,4358228042
2022-03-03,4297796873
2022-03-04,4184239542
2022-03-05,4085354776
2022-03-06,4054125002
2022-03-07,4052971283
2022-03-08,3965703556
2022-03-09,3928900001
2022-03-10,4137838843
2022-03-11,3951124719
2022-03-12,4155248962
2022-03-13,4249152047
2022-03-14,3989486056
2022-03-15,4221273115
2022-03-16,4170711031
2022-03-17,4205653757
2022-03-18,4109065053
2022-03-19,4387202498
2022-03-20,4324845347
2022-03-21,4223037741
2022-03-22,4241576802
2022-03-23,4091108110
2022-03-24,4121617332
2022-03-25,4148626289
2022-03-26,4068416159
2022-03-27,4302593105
2022-03-28,4249579831
2022-03-29,4337223936
2022-03-30,4273232601
2022-03-31,4447464439
2022-04-01,4481773935
2022-04-02,4731102037
2022-04-03,4731619939
2022-04-04,4808549261
2022-04-05,4825021968
2022-04-06,4596447269
2022-04-07,4381090584
2022-04-08,4024894118
2022-04-09,4053305493
2022-04-10,4106559764
2022-04-11,4075997437
2022-04-12,3850908985
2022-04-13,3860577821
2022-04-14,4089541250
2022-04-15,3971780747
2022-04-16,4027227902
2022-04-17,3975970069
2022-04-18,3890719398
2022-04-19,4059997833
2022-04-20,4103747231
2022-04-21,4016856795
2022-04-22,3952371780
2022-04-23,3842766127
2022-04-24,3965697713
2022-04-25,3806204017
2022-04-26,3948776649
2022-04-27,3767772455
2022-04-28,3899913937
2022-04-29,3882353190
2022-04-30,3838258579
2022-05-01,3555628093
2022-05-02,3632275189
2022-05-03,3644027511
2022-05-04,3654803356
2022-05-05,3775014567
2022-05-06,3607987045
2022-05-07,3575335096
2022-05-08,3531183252
2022-05-09,3406626647
2022-05-10,2977807176
2022-05-11,3013958516
2022-05-12,2646294386
2022-05-13,2504459607
2022-05-14,2507642131
2022-05-15,2573223090
2022-05-16,2736899436
2022-05-17,2709082290
2022-05-18,2760557698
2022-05-19,2689164260
2022-05-20,2752041452
2022-05-21,2611117390
2022-05-22,2646259317
2022-05-23,2701752751
2022-05-24,2690204545
2022-05-25,2645229346
2022-05-26,2630945349
2022-05-27,2548304340
2022-05-28,2439119082
2022-05-29,2480493182
2022-05-30,2516710991
2022-05-31,2524842956
2022-06-01,2516158666
2022-06-02,2445291701
2022-06-03,2374165492
2022-06-04,2401273338
2022-06-05,2397452913
2022-06-06,2341856455
2022-06-07,2368938297
2022-06-08,2358922913
2022-06-09,2487748900
2022-06-10,2466359675
2022-06-11,2414364982
2022-06-12,2281118301
2022-06-13,2099440342
2022-06-14,1899165256
2022-06-15,1898323729
2022-06-16,1791575988
2022-06-17,1601875776
2022-06-18,1690759234
2022-06-19,1606235419
2022-06-20,1647961624
2022-06-21,1630981468
2022-06-22,1646466931
2022-06-23,1632967963
2022-06-24,1658680853
2022-06-25,1714815297
2022-06-26,1717134205
2022-06-27,1664408237
2022-06-28,1673174607
2022-06-29,1656066575
2022-06-30,1607643546
2022-07-01,1558884135
2022-07-02,1532245321
2022-07-03,1571822203
2022-07-04,1579547127
2022-07-05,1599647585
2022-07-06,1580646965
2022-07-07,1652550575
2022-07-08,1729686450
2022-07-09,1717496573
2022-07-10,1708215238
2022-07-11,1635725357
2022-07-12,1559070521
2022-07-13,1586746925
2022-07-14,1606682566
2022-07-15,1580600825
2022-07-16,1605452523
2022-07-17,1691363528
2022-07-18,1672073073
2022-07-19,1777021184
2022-07-20,1774994843
2022-07-21,1732594596
2022-07-22,1733429846
2022-07-23,1686132073
2022-07-24,1670745957
2022-07-25,1680337690
2022-07-26,1644190297
2022-07-27,1600623487
2022-07-28,1678649616
2022-07-29,1702231616
2022-07-30,1692249023
2022-07-31,1713697531
2022-08-01,1697560885
2022-08-02,1693237192
2022-08-03,1606878754
2022-08-04,1570028651
2022-08-05,1575123401
2022-08-06,1606124142
2022-08-07,1607022192
2022-08-08,1622990175
2022-08-09,1642658664
2022-08-10,1506957021
2022-08-11,1541153569
2022-08-12,1523895095
2022-08-13,1565589373
2022-08-14,1588723034
2022-08-15,1561191721
2022-08-16,1558500646
2022-08-17,1649003430
2022-08-18,1576386340
2022-08-19,1560531493
2022-08-20,1487291761
2022-08-21,1506415372
2022-08-22,1515113439
2022-08-23,1493702393
2022-08-24,1473699214
2022-08-25,1465123044
2022-08-26,1503317018
2022-08-27,1420843463
2022-08-28,1450847593
2022-08-29,1382592624
2022-08-30,1414623720
2022-08-31,1401975710
2022-09-01,1371526932
2022-09-02,1452470102
2022-09-03,1370015582
2022-09-04,1415932324
2022-09-05,1407188919
2022-09-06,1418425735
2022-09-07,1377903609
2022-09-08,1389576096
2022-09-09,1403697726
2022-09-10,1338162501
2022-09-11,1344043985
2022-09-12,1305559413
2022-09-13,1384824871
2022-09-14,1286350059
2022-09-15,1299658913
2022-09-16,1251308900
2022-09-17,1276599134
2022-09-18,1298573720
2022-09-19,1242814989
2022-09-20,1273984997
2022-09-21,1255065674
2022-09-22,1230743888
2022-09-23,1269197959
2022-09-24,1276004984
2022-09-25,1256378246
2022-09-26,1270076703
2022-09-27,1286973641
2022-09-28,1285138430
2022-09-29,1290041027
2022-09-30,1298548062
2022-10-01,1280482682
2022-10-02,1279391038
2022-10-03,1270396159
2022-10-04,1286900847
2022-10-05,1301821747
2022-10-06,1282092520
2022-10-07,1289581631
2022-10-08,1278601542
2022-10-09,1276109341
2022-10-10,1285505323
2022-10-11,1260935791
2022-10-12,1098160161
2022-10-13,939500167
2022-10-14,885535410
2022-10-15,879052255
2022-10-16,876925152
2022-10-17,935498778
2022-10-18,890770767
2022-10-19,883505293
2022-10-20,876593485
2022-10-21,870230572
2022-10-22,879256231
2022-10-23,883415488
2022-10-24,908750140
2022-10-25,898129409
2022-10-26,936509449
2022-10-27,959972811
2022-10-28,960082715
2022-10-29,970660483
2022-10-30,988251161
2022-10-31,977491453
2022-11-01,967971815
2022-11-02,963757260
2022-11-03,984153031
2022-11-04,945645216
2022-11-05,969038577
2022-11-06,1006402841
2022-11-07,942749271
2022-11-08,861418374
2022-11-09,631405488
2022-11-10,427880479
2022-11-11,463088422
2022-11-12,394116989
2022-11-13,345122118
2022-11-14,326919193
2022-11-15,325782075
2022-11-16,332333261
2022-11-17,340332659
2022-11-18,315932359
2022-11-19,297443222
2022-11-20,295595237
2022-11-21,294180996
2022-11-22,288982445
2022-11-23,289585184
2022-11-24,287251884
2022-11-25,286859884
2022-11-26,287221705
2022-11-27,285809789
2022-11-28,286061080
2022-11-29,284027325
2022-11-30,285841504
2022-12-01,287404327
2022-12-02,307050354
2022-12-03,305945227
2022-12-04,295365558
2022-12-05,296049269
2022-12-06,298759395
2022-12-07,298270330
2022-12-08,298730003
2022-12-09,295375075
2022-12-10,296253236
2022-12-11,296059890
2022-12-12,294218660
2022-12-13,293172217
2022-12-14,295579727
2022-12-15,295654713
2022-12-16,295492077
2022-12-17,264717130
2022-12-18,263292918
2022-12-19,260620652
2022-12-20,258758555
2022-12-21,246031066
2022-12-22,245127906
2022-12-23,233851282
2022-12-24,223218599
2022-12-25,222643344
2022-12-26,222152901
2022-12-27,219663025
2022-12-28,217972060
2022-12-29,232253527
2022-12-30,211081634
2022-12-31,210349577
2023-01-01,210474938
2023-01-02,210076889
2023-01-03,217225788
2023-01-04,232807063
2023-01-05,235056109
2023-01-06,235950529
2023-01-07,234368325
2023-01-08,233590335
2023-01-09,248223839
2023-01-10,249232268
2023-01-11,246981957
2023-01-12,252027494
2023-01-13,251048559
2023-01-14,266100395
2023-01-15,283936020
2023-01-16,282777136
2023-01-17,278095030
2023-01-18,276361674
2023-01-19,256884180
2023-01-20,258352367
2023-01-21,275974951
2023-01-22,273436659
2023-01-23,271987311
2023-01-24,270271583
2023-01-25,264729213
2023-01-26,283342688
2023-01-27,253014528
2023-01-28,269148510
2023-01-29,266447117
2023-01-30,274476293
2023-01-31,262734258
2023-02-01,262687221
2023-02-02,269694663
2023-02-03,264305050
2023-02-04,266805754
2023-02-05,263658940
2023-02-06,262764148
2023-02-07,257794921
2023-02-08,262384421
2023-02-09,258444547
2023-02-10,245285832
2023-02-11,244777613
2023-02-12,245228880
2023-02-13,246746766
2023-02-14,245493020
2023-02-15,247599684
2023-02-16,256843350
2023-02-17,252411372
2023-02-18,258873130
2023-02-19,263223687
2023-02-20,264987675
2023-02-21,272373859
2023-02-22,269165734
2023-02-23,282016824
2023-02-24,252598907
2023-02-25,260855149
2023-02-26,258494511
2023-02-27,261439586
2023-02-28,259867079
2023-03-01,254422235
2023-03-02,257593417
2023-03-03,258132243
2023-03-04,256665917
2023-03-05,254832650
2023-03-06,253781878
2023-03-07,250664594
2023-03-08,247871532
2023-03-09,237561819
2023-03-10,232435609
2023-03-11,231429763
2023-03-12,224394466
2023-03-13,237281276
2023-03-14,239754323
2023-03-15,242397574
2023-03-16,239348919
2023-03-17,241585984
2023-03-18,251743395
2023-03-19,250457733
2023-03-20,251656709
2023-03-21,286136663
2023-03-22,284874320
2023-03-23,278930562
2023-03-24,276791860
2023-03-25,271915066
2023-03-26,272040714
2023-03-27,272180235
2023-03-28,267830669
2023-03-29,269652265
2023-03-30,272604647
2023-03-31,261204323
2023-04-01,280895491
2023-04-02,280203080
2023-04-03,278623605
